ID,Name,Description,ColumnSpec
aprivatearmy,a private (army),,
aproblem,a problem,,
apromise,a promise,,
apron,apron,,
apropername,a proper name,,
apropheticsecretrevealinghornet,"a prophetic, secret-revealing hornet",,
apt,apt,,
apupausedtopurgethelivertreatnauseaorbiliousness,"a pupa used to purge the liver, treat nausea or biliousness",,
aquarteroneoffour,a quarter (one of four),,
aquestionmarker,a question marker,,
aquietperson,a quiet person,,
arab,Arab,,
arabian,Arabian,,
aram,a ram,,
arangeofmountains,a range of mountains,,
arazorblade,a razor blade,,
arch,arch,,
archaeologist,archaeologist,,
archerfish,archer fish,,
arcticloon,arctic loon,,
ardor,ardor,,
are,are,,
area,area,,
areaofbodyencompassingbuttockshipspelvisandtail,"area of body encompassing buttocks, hips, pelvis and tail",,
areaofthehague,area of the Hague,,
areason,a reason,,
arecormorantsneckslong,Are cormorants' necks long?,,
aredandblackseed,a red and black seed,,
areddress,a red dress,,
areel,a reel,,
aregioninbengal,a region in Bengal,,
arelative,a relative,,
areligiousdance,a religious dance,,
areligioushero,a religious hero,,
aremembering,a remembering,,
arenttear,"a rent, tear",,
areport,a report,,
arepresent,are (present),,
aresponse,a response,,
arestingplce,a resting plce,,
aretreatofawildanimal,a retreat of a wild animal,,
areturn,a return,,
areyou,Are you?,,
areyouangry,Are you angry?,,
areyoucomingornot,"Are you coming, or not?",,
areyougoing,Are you going?,,
areyougoingtoday,Are you going today?,,
areyougoingtothescarboroughfair,Are you going to the Scarborough Fair?,,
areyougoingtowork,are you going to work?,,
areyouready,Are you ready?,,
areyouthere,are you there,,
areyouwritingaletter,Are you writing a letter?,,
argos,Argos,,
argue,argue,,
argument,argument,,
aricefield,a rice field,,
aricewine,a rice wine,,
arichman,a rich man,,
arichperson,a rich person,,
aride,a ride,,
aridge,a ridge,,
aring,a ring,,
arise,arise,,
arisearisethesunisalreadyrisinguponyou,Ariseǃ  Ariseǃ  The sun is already rising upon youǃ,,
arisedune,"a rise, dune",,
arishi,a Rishi,,
arithmetic,arithmetic,,
ariver,a river,,
arm,arm,,
armadillo,armadillo,,
armenia,Armenia,,
armenian,Armenian,,
armhand,"arm, hand",,
armm,arm (m.),,
armor,armor,,
armpit,arm pit | armpit,,
arms,arms,,
armupperandlower,arm (upper and lower),,
armwristlet,arm wristlet,,
army,army,,
armyacc,army (acc.),,
armygenitive,army (genitive),,
armypost,army post,,
arnename,Arne (name),,
aroasting,a roasting,,
arobinisflyingaway,A robin is flying away.,,
arock,a rock,,
aroom,a room,,
aroot,a root,,
aropelikeobjectlies,a rope-like object lies,,
aroughperson,a rough person,,
around,around,,
arrange,arrange | arrangeǃ,,
arranges,arranges,,
arrest,arrest,,
arrid,arrid,,
arrival,arrival,,
arrivalinthemountains,arrival in the mountains,,
arrive,arrive | arrive!,,
arriving,arriving,,
arrogance,arrogance,,
arrow,arrow,,
arrowfemale,"arrow, female",,
arrowhead,arrowhead,,
arrowmaker,arrow-maker,,
arrowmale,"arrow, male",,
arroworbullet,arrow or bullet,,
arrowpoint,arrowpoint,,
arrowpoison,arrow poison,,
arrows,arrows,,
arrowshaft,arrow shaft,,
arrowshaftreedsorghum,"arrowshaft, reed, sorghum",,
arrowstand,arrowstand,,
arrowwant,arrow want,,
arrowwithoutbarbs,arrow without barbs,,
arse,arse,,
art,art,,
artandscience,art and science,,
artery,artery,,
article,article,,
artist,artist,,
artistry,artistry,,
arudeness,a rudeness,,
as,as,,
asackweave,a sack; weave,,
asail,a sail,,
asale,(a) sale,,
asanadder,as an adder,,
asaperson,as a person,,
asatiricalsong,a satirical song,,
asatisfactoryreason,A satisfactory reason,,
asaw,a saw,,
asaying,a saying,,
ascale,a scale,,
ascene,a scene,,
ascorpionhasstungobiandrunoff,A scorpion has stung Obi and run off,,
aseal,a seal,,
aseam,a seam,,
asecond,a second,,
asecret,a secret,,
asectionofacottonpod,a section of a cotton pod,,
aselfrenouncer,a self-renouncer,,
ash,ash,,
ashadowreflexion,"a shadow, reflexion",,
ashallowwell,a shallow well,,
ashamed,ashamed,,
ashare,a share,,
ashark,a shark,,
asharpthing,a sharp thing,,
asheep,a sheep,,
asheepram,a sheep ram,,
asheet,a sheet,,
ashelter,a shelter,,
ashes,ashes,,
ashesforsoup,ashes for soup,,
ashield,a shield,,
aship,a ship,,
ashirt,a shirt,,
ashortstay,a short stay,,
ashovel,a shovel,,
ashtree,ash tree,,
ashutterforthedoor,a shutter for the door,,
asia,Asia,,
asickperson,a sick person,,
asifonethrewaneedleinawell,As if one threw a needle in a well.,,
ask,ask | ask! | askǃ,,
askaquestion,ask a question,,
asked,asked,,
askedsubj,asked (subj.),,
askemphatic,ask (emphatic),,
askfordemandrequestbeg,"ask for, demand, request, beg",,
askimperat,ask (imperat.),,
askingfor,asking for,,
askinhide,"a skin, hide",,
askirt,a skirt,,
askit,ask it,,
askmeaquestion,Ask me a questionǃ,,
askquestion,ask (question),,
asksomeonetopayyou,ask someone to pay you,,
aslap,a slap,,
aslappingsound,a slapping sound,,
asleep,asleep,,
aslice,a slice,,
aslip,a slip,,
asliportrip,a slip or trip,,
aslongas,as long as,,
asmallant,a small ant,,
asmallbasketusedfordairy,a small basket used for dairy,,
asmallbat,a small bat,,
asmallbird,a small bird,,
asmallbirdofevilomen,a small bird of evil omen,,
asmallclaydish,a small clay dish,,
asmallhouselizard,a small house lizard,,
asmallone,a small one,,
asmallpot,a small pot,,
asmallrattanstick,a small rattan stick,,
asmallredfishincoral,a small red fish in coral,,
asmallriver,a small river,,
asmallthing,a small thing,,
asmallwaistcloth,a small waist cloth,,
asmallyellowfruit,a small yellow fruit,,
asmartperson,a smart person,,
asmuch,as much,,
asmuchas,as much as,,
asnake,a snake,,
asnakekilledaman,A snake killed a man.,,
asoftwoodbush,a softwood bush,,
asore,a sore,,
asoreboil,"a sore, boil",,
aspaceoftimeseasondeathanenemy,a space of time; season; death; an enemy,,
aspear,a spear,,
aspecialholiday,a special holiday,,
aspeciesofbird,a species of bird,,
aspeciesofblackedibleanthymenopteraformicidaecamponotus,a species of black edible ant (Hymenoptera Formici'dae Camponotus),,
aspeciesofplantbowstringhempsansevieriaaethiopicathunbcordproducedfromthefigrethesnaremadefromcordchain,"a species of plant, Bowstring Hemp (Sansevieria aethiopica Thunb.); cord produced from the figre; the snare made from cord; chain",,
aspeciesofplanttherootisgroundandusedasamedicinalsnuff,"a species of plant, the root is ground and used as a medicinal snuff",,
aspeciesofshrub,a species of shrub,,
aspeciesofsnake,a species of snake,,
aspeciesofwaterfrog,a species of water frog,,
aspell,a spell,,
asphalt,asphalt,,
aspic,aspic,,
aspice,a spice,,
aspider,a spider,,
aspinningtop,a spinning top,,
aspperson,ASp person,,
aspring,a spring,,
asquirrel,a squirrel,,
ass,ass,,
assegai,assegai,,
assemble,assemble,,
assembly,assembly,,
asshole,asshole,,
assistant,assistant,,
assistantsurgeon,assistant surgeon,,
asso,as/so,,
associatecompanion,"associate, companion",,
astalk,a stalk,,
astalkofgram,a stalk of gram,,
astall,a stall,,
asteepslope,a steep slope,,
astep,a step,,
asthen,as/then,,
asthma,asthma,,
asthough,as though,,
astick,a stick,,
astomach,a stomach,,
astone,a stone,,
astonishment,astonishment,,
astove,a stove,,
astrawbasket,a straw basket,,
astream,a stream,,
astreet,a street,,
astrigent,astrigent,,
astring,a string,,
astrip,a strip,,
astrologer,astrologer,,
astudent,astudent,,
astuntedperson,a stunted person,,
astupidman,a stupid man,,
astupidwoman,a stupid woman,,
asuddenaction,a sudden action,,
asuffix,a suffix,,
asurname,(a surname),,
aswelling,a swelling,,
at,at,,
at10oclock,at 10 o'clock,,
atable,a table,,
atalkconversation,"a talk, conversation",,
atall,at all,,
atallcosts,at all costs,,
atalllongleggedbird,"a tall, long-legged bird",,
atallperson,a tall person,,
atanangle,at an angle,,
atarget,a target,,
atassle,a tassle,,
atbeatinon,at; be at; in; on,,
ate,ate,,
ateapotandalumpofsuararenotcomparable,A teapot and a lump of suɢar are not comparable.,,
atermofendearmentforamotheroragirl,a term of endearment for a mother or a girl,,
athens,Athens,,
athief,a thief,,
athing,a thing,,
athome,at home,,
athousand,a thousand,,
atie,a tie,,
atillmachine,a till (machine),,
atime,a time,,
atinduringthewar,"at, in, during the war",,
atitleusedwithfirstnameofawoman,a title used with first name of a woman,,
atitsedge,at its edge,,
atlantic,Atlantic,,
atlas,atlas,,
atleast,at least,,
atnight,at night,,
atoe,(a) toe,,
atonce,at once,,
atoned,atoned,,
atooth,a tooth,,
atown,a town,,
atpireas,at Pireas,,
atpresent,at present,,
atrace,a trace,,
atraditionalafricangame,a traditional African game,,
atraditionalcookingplace,a traditional cooking place,,
atree,a tree,,
atreesay,"a tree, say",,
atribe,a tribe,,
atrick,a trick,,
atriptakenforapurpose,a trip taken for a purpose,,
attachment,attachment,,
attack,attack,,
attain,attain,,
attainment,attainment,,
attatchment,attatchment,,
attempt,attempt,,
attempttry,"attempt, try",,
attention,attention,,
atthattime,at that time,,
atthebank,at the bank,,
atthebottom,at the bottom,,
attheedge,at the edge,,
atthefem,at the (fem.),,
atthegarden,at the garden,,
attheheadof,at the head of,,
atthem,at them,,
atthemasc,at the (masc.),,
atthesametime,at the same time,,
atthesea,at the sea,,
atthetop,at the top,,
atthetree,at the tree,,
attic,attic,,
attire,attire,,
atto,"at, to",,
attoo,"at, too",,
attractedbymusic,attracted by music,,
attwo,at two,,
atubetypevegetablewhitesquash,a tube type vegetable (white squash),,
atwill,at will,,
atwist,a twist,,
atwith,at/with,,
atypeofbird,a type of bird,,
atypeofbutter,a type of butter,,
atypeofmeasure,a type of measure,,
atypeofplant,a type of plant,,
atypeofpoem,a type of poem,,
atypeofshrub,a type of shrub,,
atypeofvegetable,a type of vegetable,,
au,ʔau,,
audiomissing,audio missing,,
auditor,auditor,,
august,August,,
aulayname,Aulay (name),,
aunt,Aunt | aunt,,
auntfathersyoungersister,aunt (father's younger sister),,
auntie,auntie,,
auntmotherssister,aunt (mother's sister),,
author,author,,
authority,authority,,
auto,auto,,
automobile,automobile,,
autumn,Autumn | autumn,,
autumnwool,autumn wool,,
auxiliarymarker,[auxiliary marker],,
auxverbcontinuation,(aux. verb; = 'continuation'),,
auxverbtogotodosomething,(aux. verb; = to go to do something),,
auxvmotion,aux v. motion,,
avacado,avacado,,
avalanche,avalanche,,
avalveforwater,a valve for water,,
avaricious,avaricious,,
avarietyofpeach,a variety of peach,,
avegetable,a vegetable,,
avenge,avenge,,
avengedpp,avenged (p.p.),,
aventralincisiontoremovegutsoffishoranimal,a ventral incision to remove guts of fish or animal,,
average,average,,
averageprice,average price,,
aversion,aversion,,
averypoorperson,a very poor person,,
avillagecompound,a village compound,,
avillagename,a village name,,
avocado,avocado,,
avoidshun,"avoid, shun",,
avoidsomeone,avoid someone,,
awaanethnicgroup,a Wa (an ethnic group),,
awagon,a wagon,,
await,(a) wait,,
awake,awake,,
award,award,,
awart,a wart,,
awaterbuck,a water buck,,
away,away | awayǃ,,
awayoff,"away, off",,
aweaselinthesummer,a weasel in the summer,,
aweevil,a weevil,,
aweight,a weight,,
awell,a well,,
awful,awful,,
awhileago,a while ago | awhile ago,,
awholelot,a whole lot,,
awildhog,a wild hog,,
awing,a wing,,
awink,a wink,,
awinnowingfan,a winnowing fan,,
awispofthreadakindofbean,a wisp of thread; a kind of bean,,
awl,awl,,
awomansname,a woman's name,,
awomanwhoissleeping,a woman who is sleeping,,
awonderfulthing,a wonderful thing,,
awoodedhill,a wooded hill,,
awoodenshoe,a wooden shoe,,
awordthatshowsdisagreement,a word that shows disagreement,,
awound,a wound,,
axe,axe,,
axeblade,axe blade,,
axhatchet,"ax, hatchet",,
axhosamanaxhosawoman,"a Xhosa man, a Xhosa woman",,
axis,axis,,
ay,ʔay,,
ayoungman,a young man,,
ayoungperson,a young person,,
ayoungplantinbloom,a young plant in bloom,,
azerbaijan,Azerbaijan,,
babble,babble,,
babeinfant,"babe, infant",,
babies,babies,,
baboon,baboon,,
baboons,baboons,,
baby,baby,,
babyanimalegseal,"baby animal (e.g. seal) | baby animal, e.g. seal",,
babybird,baby bird,,
babychild,"baby, child",,
babycradle,baby cradle,,
babyfood,baby food,,
babysbottle,baby's bottle,,
babywrap,baby wrap,,
bachelor,bachelor,,
bachelors,bachelors,,
back,back,,
backandforth,back and forth,,
backbehind,"back, behind",,
backbite,backbite,,
backgammon,backgammon,,
backinsoccer,back (in soccer),,
backofanaxe,back of an axe,,
backofbody,back (of body),,
backofhead,back of head,,
backofheadnape,"back of head, nape",,
backofneck,back of neck,,
backoftheneck,back of the neck,,
backoftrunkofbody,back of trunk of body,,
backorwaist,back or waist,,
backs,backs,,
backseed,back; seed,,
backside,back side | backside,,
backsliding,backsliding,,
backspine,"back, spine",,
backteeth,back teeth,,
backupsingers,back up singers,,
backwards,backwards,,
backwoods,backwoods,,
bacn,bac'n,,
bad,bad | badǃ,,
badevil,"bad, evil",,
badfem,bad (fem.),,
badge,badge,,
badger,badger,,
badgern,"badger, n.",,
badhabit,bad habit,,
badluck,bad luck,,
badluckghost,bad luck ghost,,
badly,badly,,
badlyseverely,"badly, severely",,
badman,bad man,,
badmasc,bad (masc.),,
badneut,bad (neut.),,
badomen,bad omen,,
badouamansname,Badou (a man's name),,
badperverse,"bad, perverse",,
badsituation,bad situation,,
badsmell,bad smell,,
badtempered,bad tempered,,
badvery,"bad, very",,
badweather,bad weather,,
badwicked,"bad, wicked",,
badwordsdeformthemouthwrongstepsdeformthefeetlegs,"Bad words deform the mouth, wrong steps deform the feet/legs.",,
bafariver,Bafa (river),,
bag,bag,,
bagmadefromduikerskin,bag made from duiker skin,,
bagmadefromoryxskin,bag (made from oryx skin),,
bagpocket,"bag, pocket",,
bags,bags,,
bagsack,"bag, sack",,
bahtthaicurrency,"Baht, Thai currency",,
bahtthaiunitofcurrency,baht' - Thai unit of currency,,
bail,bail,,
bait,bait,,
bake,bake,,
baker,baker,,
bakery,bakery,,
baking,baking,,
balance,balance,,
balanceofacanoe,balance of a canoe,,
balcony,balcony,,
bald,bald,,
baldeagle,bald eagle,,
baldhead,bald head,,
baldheaded,bald headed | bald-headed,,
baldness,baldness,,
baldspot,bald spot,,
balershell,baler shell,,
ball,ball,,
balldance,ball (dance),,
balllike,ball-like,,
ballmass,"ball, mass",,
ballofwool,ball of wool,,
ballofyarn,ball of yarn,,
balloon,balloon,,
balmy,balmy,,
balmysultry,"balmy, sultry",,
balsamroot,balsamroot,,
bamboo,bamboo,,
bamboobrush,bamboo brush,,
bamboocontainerforfish,bamboo container (for fish),,
bambooflute,bamboo flute,,
bamboohat,bamboo hat,,
bambooshoot,bamboo shoot,,
bambootube,bamboo tube,,
bambootubeforsmokingmarijuana,bamboo tube for smoking marijuana,,
ban,ban,,
banana,banana,,
bananabeer,banana beer,,
bananajuice,banana juice,,
bananaplant,banana plant,,
bananas,bananas,,
bananasucker,banana sucker,,
bananatree,banana tree,,
band,band,,
bandage,bandage,,
bandaid,band-aid,,
bandedmongoose,Banded mongoose | banded mongoose,,
bandicoot,bandicoot,,
bandit,bandit,,
bandwaist,band (waist),,
bane,bane,,
bang,bang | bangǃ,,
bangle,bangle,,
bank,bank,,
bankofriver,bank of river,,
bankriver,bank (river),,
bankrupt,bankrupt,,
banner,banner,,
banquet,banquet,,
banyantree,banyan tree,,
baobab,baobab,,
baobabfruit,baobab fruit,,
baobabtree,Baobab tree | baobab tree,,
baobob,baobob,,
baptism,baptism,,
baptize,baptize,,
bar,bar,,
barbarian,barbarian,,
barbarous,barbarous,,
barbecue,barbecue,,
barbedarrow,barbed arrow,,
barbedwire,barbed wire,,
barbell,barbell,,
barber,barber,,
barbet,barbet,,
bardiegrub,bardie grub,,
bare,bare,,
barefoot,bare-foot | barefoot,,
bareness,bareness,,
barerock,bare (rock),,
barge,barge,,
bark,bark,,
barkdog,bark (dog),,
barking,barking,,
barklessthintrees,barkless thin trees,,
barkofatree,bark (of a tree),,
barkoftree,bark (of tree) | bark of tree,,
barkringforhead,bark ring for head,,
barkshellrindcrust,"bark, shell, rind, crust",,
barley,barley,,
barn,barn,,
barnowl,barn owl,,
barracks,barracks,,
barramundi,barramundi,,
barrel,barrel,,
barrels,barrels,,
barren,barren,,
barrenwoman,barren woman,,
barshouldereddove,bar-shouldered dove,,
bascophile,bascophile,,
base,base,,
baseball,baseball,,
basebottom,"base, bottom",,
basefoundation,"base, foundation",,
basement,basement,,
basevile,"base, vile",,
basil,Basil,,
basin,basin,,
basket,basket,,
basketforcatchingfish,basket for catching fish,,
basketforfarmproduce,basket for farm produce,,
baskets,baskets,,
baskettype,basket type,,
basque,Basque,,
basqueisthelanguageofthebasqueswhichisspokeninthebasquecountry,"Basque is the language of the Basques, which is spoken in the Basque country.",,
bass,bass,,
bassclef,bass clef,,
bassmusic,bass (music),,
bat,bat,,
batanimal,bat (animal),,
batearedfox,(bat-eared) fox | Bat-eared fox,,
bath,bath,,
bathawk,bat hawk,,
bathbade,"bath, bade",,
bathe,bathe,,
batheswim,"bathe, swim",,
bathing,bathing,,
bathrobe,bathrobe,,
baths,baths,,
bats,bats,,
battery,battery,,
battle,battle,,
bavarian,Bavarian,,
bawl,bawl,,
bay,bay,,
baygulf,"bay, gulf",,
bayhorse,bay (horse) | bay horse,,
bayonette,bayonette,,
bazaar,bazaar,,
bbq,BBQ,,
be,be | beǃ,,
beable,be able,,
beableto,be able to,,
beabletolift,be able to lift,,
beach,beach,,
beaches,beaches,,
bead,bead,,
beadbeads,"bead, beads",,
beads,beads,,
beadsky,bead; sky,,
beadswomenwearontheirforeheads,beads women wear on their foreheads,,
